Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA49,OUT045,1391.0571571336
NCE55,OUT018,2670.8988396376
DRM49,OUT027,1179.0441535826
FDF22,OUT027,5453.8162028503
FDQ15,OUT018,1224.7831150578
NCS54,OUT017,2845.7957703121
NCY05,OUT013,737.1305248975
FDR45,OUT046,3893.3872952015
FDK57,OUT049,2074.1119492409
FDF41,OUT010,765.3362842284
FDV21,OUT046,2079.7257224782
FDD51,OUT046,747.495430114
FDF33,OUT046,1677.0132376508
FDA38,OUT046,3893.3872952015
FDR56,OUT045,3126.1495756466
NCN41,OUT017,2044.8961650976
FDC60,OUT027,2326.1521770199
FDB47,OUT045,3508.6991779029
DRH01,OUT013,2839.0352825435
FDW08,OUT046,1677.0132376508
FDF38,OUT027,1118.1710701135
FDY32,OUT017,2632.6509049537
FDG34,OUT049,1677.0132376508
FDG47,OUT019,771.0501256005
NCF18,OUT035,3127.3070146517
FDL39,OUT019,580.7340247258
NCH55,OUT035,2079.7257224782
DRJ35,OUT049,1013.5732633761
FDS44,OUT035,3815.4300175461
DRE01,OUT018,3492.8419302863
FDY39,OUT013,3119.3890878781
FDY32,OUT018,2415.3498875983
FDR33,OUT027,2978.9086373065
NCP50,OUT049,1325.5126209372
FDZ47,OUT018,1381.7445752605
FDU57,OUT049,2484.9073656324
FDY44,OUT013,3119.3890878781
DRH59,OUT018,1090.2854530303
FDB03,OUT027,5871.2227219046
FDY46,OUT045,3095.7542214647
FDM39,OUT045,2902.6954093225
FDY36,OUT035,1197.9624402677
NCM55,OUT035,3126.1495756466
FDJ50,OUT010,210.906361182
DRL60,OUT013,2448.9310937206
NCJ54,OUT049,3874.6746080663
FDX59,OUT017,743.891012666
FDI07,OUT013,3156.2885532715
DRF51,OUT010,152.6207549787
FDM14,OUT017,1654.2809843386
FDP21,OUT045,3126.1495756466
FDE40,OUT035,1086.2157247938
FDE05,OUT035,2478.4238348013
FDM13,OUT027,3227.913898148
FDC34,OUT027,3809.5638937368
NCI55,OUT018,1867.0425780173
NCE43,OUT018,2494.2850834389
FDW58,OUT018,1488.9286039413
FDG60,OUT045,3862.9919410196
FDV31,OUT017,2845.7957703121
FDR47,OUT013,3103.1368554274
FDM60,OUT019,135.1891179472
NCF06,OUT018,3588.2314755972
NCN26,OUT027,2984.6982542414
FDQ59,OUT049,1391.0571571336
FDF09,OUT046,729.3244131058
NCS06,OUT017,3962.8373218369
FDT44,OUT046,1899.5276406247
FDI19,OUT017,3893.3872952015
FDT22,OUT017,949.0777770118
NCF54,OUT027,4606.2230934679
DRG25,OUT045,3126.1495756466
FDB59,OUT017,3127.3070146517
FDQ37,OUT017,3070.8559143771
FDP56,OUT035,836.2855308965
FDW44,OUT035,2864.9812003423
FDJ26,OUT010,593.9741899833
FDU43,OUT018,3484.1604097762
FDW33,OUT045,1677.0132376508
NCX53,OUT027,3271.4376950477
FDN56,OUT010,444.8350063394
DRF15,OUT049,2484.9073656324
FDO33,OUT017,1876.7953873125
FDZ39,OUT010,419.6652598892
NCJ19,OUT017,943.358568105
FDU01,OUT035,3071.8935129818
FDT12,OUT035,3715.4003247757
NCM18,OUT018,920.9564734082
FDP19,OUT017,2056.9934691661
NCR42,OUT049,729.3244131058
FDN10,OUT046,1899.5276406247
FDG44,OUT017,943.358568105
FDQ10,OUT046,2864.9812003423
DRH13,OUT049,1677.0132376508
FDT52,OUT013,3893.3872952015
FDM56,OUT045,1796.4189833361
NCO43,OUT010,419.6652598892
NCV29,OUT035,2902.6954093225
NCF06,OUT013,3962.8373218369
FDO50,OUT035,1432.4258567645
FDT59,OUT013,3861.4305894666
FDX40,OUT027,1100.0000531052
FDE50,OUT017,3127.3070146517
FDX51,OUT017,3126.1495756466
NCD30,OUT018,1419.666395066
FDK15,OUT013,1647.5204965701
FDL12,OUT045,1013.5732633761
FDK46,OUT017,4036.6182394639
DRH49,OUT010,335.9586723718
FDQ57,OUT046,2478.4238348013
FDY59,OUT017,1504.7396479426
FDO09,OUT018,3646.6695297769
NCG30,OUT035,2079.7257224782
FDM09,OUT017,2706.8962230937
NCN17,OUT027,2620.2568767718
NCS42,OUT013,1402.9331156838
FDD02,OUT019,426.9711999968
FDE34,OUT013,3119.3890878781
FDU38,OUT045,3126.1495756466
FDB33,OUT046,2610.6238159253
NCJ29,OUT017,1364.3560549275
FDZ27,OUT035,836.2855308965
FDI40,OUT013,1588.8037165711
FDG22,OUT013,737.1305248975
FDT51,OUT017,1773.6867300239
FDF20,OUT018,2954.8799512152
FDV50,OUT035,2067.6284184098
FDT02,OUT049,729.3244131058
DRC49,OUT017,2455.6915814891
FDF26,OUT049,2484.9073656324
FDV52,OUT035,1843.07654035
FDX59,OUT049,729.3244131058
FDV25,OUT035,3715.4003247757
FDW23,OUT027,1060.8305796498
FDE53,OUT018,1545.379704216
FDA19,OUT017,2101.6028983228
FDH22,OUT046,2079.7257224782
NCO41,OUT013,1521.8071874201
FDX12,OUT017,3894.5447342066
FDF17,OUT013,3119.3890878781
FDS11,OUT045,3715.4003247757
FDR51,OUT035,2478.4238348013
FDT49,OUT010,419.6652598892
FDC56,OUT013,1977.2741127032
FDR13,OUT027,2984.6982542414
FDQ60,OUT035,2006.7668537839
FDN38,OUT049,3950.2026484016
NCL29,OUT013,2581.1310748446
FDO13,OUT027,4070.8478351795
FDE26,OUT018,2276.5401758821
FDA31,OUT010,514.032934209
FDX14,OUT035,1222.7060692447
FDA34,OUT045,2864.9812003423
FDF26,OUT013,2448.9310937206
FDE38,OUT045,2726.0816531239
DRI11,OUT046,1899.5276406247
FDQ60,OUT027,2984.6982542414
FDL21,OUT027,1118.1710701135
DRC12,OUT027,5190.3172402106
FDC47,OUT046,3790.2337995798
FDE57,OUT045,2124.335151635
FDT14,OUT045,2006.7668537839
NCZ53,OUT046,3126.1495756466
FDE28,OUT018,3460.8852245514
FDR19,OUT035,2478.4238348013
NCF54,OUT019,491.1499133794
FDZ08,OUT046,1325.5126209372
NCJ05,OUT018,2258.0108954129
FDF59,OUT046,2079.7257224782
NCO05,OUT035,1677.0132376508
FDW24,OUT018,730.1286653736
NCX42,OUT018,2475.7558029698
NCA53,OUT035,836.2855308965
FDI45,OUT019,497.8220916784
FDG46,OUT046,1888.9083767681
FDM20,OUT010,705.879073259
FDW11,OUT010,249.366257679
FDX08,OUT035,2909.6589680528
NCK17,OUT035,747.495430114
FDK32,OUT018,2258.0108954129
NCA42,OUT035,2610.6238159253
DRI01,OUT035,2864.9812003423
NCL55,OUT049,3969.320852668
DRE25,OUT018,1405.7442907472
FDD14,OUT017,3070.8559143771
FDB10,OUT046,3893.3872952015
DRN11,OUT035,2478.4238348013
FDP38,OUT018,730.1286653736
NCA30,OUT017,3127.3070146517
FDT15,OUT017,3126.1495756466
NCP55,OUT018,850.8008839625
FDF12,OUT035,2478.4238348013
FDM21,OUT018,3663.1698322294
FDX56,OUT035,3508.6991779029
FDF10,OUT017,2455.6915814891
FDT32,OUT045,3095.7542214647
FDM51,OUT018,1545.379704216
NCR50,OUT018,2258.0108954129
FDI19,OUT049,3899.8708260326
FDX21,OUT017,1654.2809843386
FDR31,OUT035,2478.4238348013
FDY02,OUT013,3957.2690239332
NCA29,OUT045,2864.9812003423
NCX17,OUT046,3719.1338048854
FDM12,OUT045,3126.1495756466
FDI53,OUT027,3951.512516464
NCU30,OUT049,2661.8666890969
FDC56,OUT027,3101.1543197477
FDK27,OUT018,1867.0425780173
NCK18,OUT017,2706.8962230937
FDB52,OUT019,846.2349068029
DRG25,OUT027,5131.8734565117
FDZ13,OUT049,836.2855308965
FDB57,OUT019,638.1922869802
FDR40,OUT046,1391.0571571336
NCO14,OUT019,135.1891179472
NCN19,OUT045,3070.7360739767
FDQ28,OUT019,423.9342861082
FDO13,OUT018,2396.8206071291
FDK48,OUT013,1292.0510309625
FDU07,OUT018,2258.0108954129
FDW20,OUT046,2011.1773181351
FDV12,OUT010,355.5448307875
FDH24,OUT013,2510.5368528387
FDV59,OUT049,3486.6110911839
FDK57,OUT045,2006.7668537839
FDL16,OUT027,1118.1710701135
NCQ17,OUT046,2478.4238348013
FDJ15,OUT018,2917.9804858218
FDX24,OUT049,1527.4719012548
FDT47,OUT046,1551.2999285008
FDT10,OUT049,1013.5732633761
FDZ37,OUT018,1271.798370785
FDW43,OUT027,5909.0970301596
DRN36,OUT017,1528.5676751886
FDJ14,OUT045,1325.5126209372
FDA32,OUT013,3473.3670725843
FDJ38,OUT019,555.4706179565
FDQ57,OUT017,2455.6915814891
NCQ41,OUT019,555.4706179565
FDG56,OUT049,967.6661633065
DRC13,OUT027,3169.2297068715
FDV55,OUT035,2478.4238348013
FDQ49,OUT045,2596.480694194
FDE29,OUT010,249.366257679
FDR03,OUT013,3488.2565641186
FDD45,OUT049,1527.4719012548
FDN38,OUT010,722.353063013
FDT56,OUT046,961.9469543996
FDT48,OUT045,3508.6991779029
FDU03,OUT049,2885.747144702
FDC56,OUT010,447.871920228
NCO43,OUT027,2553.1226797217
FDQ27,OUT017,1654.2809843386
FDR03,OUT046,3453.2856762329
DRH23,OUT010,227.5762190379
FDG22,OUT045,729.3244131058
NCJ42,OUT013,1647.5204965701
FDR24,OUT046,1432.4258567645
FDW60,OUT035,2864.9812003423
FDJ08,OUT013,3119.3890878781
DRL59,OUT018,764.7252884084
FDG60,OUT010,612.9017106764
FDW27,OUT017,2455.6915814891
FDX14,OUT018,1206.2538345886
FDC20,OUT013,936.5980803364
NCS29,OUT018,3619.3146796055
FDJ56,OUT046,1677.0132376508
FDB20,OUT019,315.0579521406
FDL28,OUT027,5939.4923843415
FDW01,OUT018,2258.0108954129
FDL03,OUT046,3095.7542214647
FDX22,OUT049,3515.182708734
FDJ21,OUT035,2478.4238348013
FDR31,OUT045,2478.4238348013
FDG21,OUT035,2478.4238348013
FDS22,OUT027,1118.1710701135
FDK08,OUT035,1618.2964576518
FDE17,OUT018,2258.0108954129
NCN30,OUT017,1528.5676751886
FDT50,OUT046,1551.2999285008
NCX42,OUT049,2661.8666890969
FDJ12,OUT035,3508.6991779029
NCA18,OUT027,2984.6982542414
FDP23,OUT019,586.2432071371
FDX12,OUT013,3862.9919410196
FDN40,OUT018,2276.5401758821
FDV48,OUT035,1325.5126209372
NCY54,OUT013,2839.0352825435
FDL16,OUT010,214.8336607118
FDR45,OUT018,3483.0029707712
FDJ52,OUT046,2655.3831582658
DRG01,OUT017,1298.8115187311
FDP52,OUT013,3831.0352352847
FDU58,OUT017,3126.1495756466
FDL02,OUT045,1677.0132376508
FDG28,OUT013,3893.3872952015
FDA19,OUT035,2079.7257224782
FDW46,OUT027,1943.1563788889
NCD43,OUT049,1677.0132376508
DRG39,OUT013,832.0661853521
NCF55,OUT049,729.3244131058
FDJ07,OUT046,1899.5276406247
FDE08,OUT046,2478.4238348013
FDP56,OUT019,197.4020236802
FDT45,OUT045,905.6061785661
FDF17,OUT018,2917.9804858218
FDX44,OUT046,1391.0571571336
FDM28,OUT027,4801.980415787
FDI36,OUT049,3132.6331064778
FDS07,OUT045,1899.5276406247
FDD36,OUT045,1899.5276406247
FDW11,OUT046,1013.5732633761
FDN40,OUT049,2484.9073656324
NCQ18,OUT049,1551.2999285008
NCQ54,OUT017,2707.8174506084
NCS42,OUT045,1432.4258567645
DRH39,OUT010,279.5075720971
FDC09,OUT027,2620.2568767718
FDT08,OUT010,444.8350063394
FDC08,OUT035,3703.0078574181
FDT20,OUT017,743.891012666
FDS35,OUT035,1090.5628294735
FDX58,OUT018,2917.9804858218
FDW58,OUT046,1620.5621373761
DRD27,OUT046,1618.2964576518
FDH32,OUT019,334.6441105563
FDS26,OUT035,3973.3683071763
FDQ31,OUT046,1391.0571571336
FDP11,OUT018,3174.833706532
FDD58,OUT017,1595.5642043397
FDM33,OUT045,3496.6961176683
FDZ16,OUT049,3132.6331064778
NCS29,OUT010,688.3251931631
NCM18,OUT019,234.2663254701
FDP11,OUT049,3503.1796484994
NCC42,OUT017,2138.6169071954
DRM23,OUT046,2864.9812003423
NCN55,OUT027,5901.024860718
FDK46,OUT013,4036.6182394639
FDR01,OUT046,3163.04904104
NCA05,OUT045,2421.9727345266
NCP43,OUT017,2884.4312068071
FDR12,OUT010,514.032934209
FDQ01,OUT013,3913.3237633886
FDM13,OUT046,2124.335151635
FDQ19,OUT017,3893.3872952015
FDK56,OUT019,555.4706179565
NCX06,OUT010,545.937633735
FDO56,OUT027,2984.6982542414
FDU45,OUT045,1888.9083767681
FDI16,OUT019,210.1445820064
FDL32,OUT046,1888.9083767681
FDA07,OUT046,2067.6284184098
FDA14,OUT045,2478.4238348013
FDV46,OUT027,3227.913898148
NCO07,OUT035,3424.7140586829
NCP41,OUT046,1677.0132376508
FDY60,OUT018,1940.9362211193
FDN38,OUT017,3943.7191175705
FDO15,OUT046,1197.9624402677
FDT60,OUT013,2038.1356773291
FDA55,OUT035,3715.4003247757
FDE02,OUT010,355.5448307875
DRJ39,OUT049,3691.4885014249
FDV34,OUT035,1197.9624402677
FDS20,OUT027,5131.8734565117
FDF02,OUT027,2620.2568767718
FDW40,OUT017,2138.6169071954
NCB43,OUT046,3095.7542214647
FDR58,OUT017,1409.6936034523
DRJ59,OUT035,747.495430114
NCD30,OUT017,1528.5676751886
FDE14,OUT017,1528.5676751886
FDC28,OUT018,1545.379704216
FDU16,OUT018,1271.798370785
NCD19,OUT035,961.9469543996
FDU21,OUT046,729.3244131058
FDV59,OUT027,5453.8162028503
FDU03,OUT045,3095.7542214647
FDC33,OUT010,595.8236735935
NCR42,OUT035,729.3244131058
DRH59,OUT035,1222.7060692447
NCM31,OUT035,2161.3491605076
FDS50,OUT035,3715.4003247757
FDP39,OUT046,863.1501555574
FDQ55,OUT013,1870.034899544
FDV36,OUT019,381.8047658986
FDI05,OUT027,2108.1148512247
FDS45,OUT027,2553.1226797217
FDA39,OUT045,729.3244131058
FDC37,OUT010,426.0734453832
FDJ60,OUT027,4199.3118090773
DRQ35,OUT046,2067.6284184098
NCJ06,OUT046,2006.7668537839
NCY42,OUT018,2258.0108954129
DRM37,OUT049,3132.6331064778
FDR14,OUT045,836.2855308965
FDE51,OUT049,747.495430114
FDT33,OUT017,2706.8962230937
FDR08,OUT013,1859.4156356874
FDE36,OUT010,479.9270168012
FDL22,OUT019,304.2409930888
FDR44,OUT013,2094.8424105543
FDI56,OUT019,304.2409930888
FDE47,OUT010,419.9340829954
FDV27,OUT010,325.14171332
FDV10,OUT049,747.495430114
FDC40,OUT045,1325.5126209372
NCX41,OUT013,3471.5433359524
NCQ38,OUT027,2620.2568767718
FDV12,OUT027,2620.2568767718
FDE52,OUT017,1364.3560549275
FDG20,OUT027,4636.6184476498
FDV16,OUT027,1100.0000531052
FDI32,OUT017,1876.7953873125
FDJ32,OUT049,1013.5732633761
FDN39,OUT018,2476.9132419748
FDY34,OUT017,2706.8962230937
FDC14,OUT035,747.495430114
FDA55,OUT017,3715.4003247757
FDZ50,OUT010,548.710130188
DRG13,OUT049,2661.8666890969
FDP01,OUT013,2392.4799934459
NCG54,OUT017,2845.7957703121
FDM13,OUT045,2124.335151635
NCO18,OUT027,4744.8694201237
NCW41,OUT013,2491.9503806922
FDM52,OUT027,3737.4700618994
NCF55,OUT035,729.3244131058
FDT09,OUT046,2124.335151635
NCM19,OUT035,1796.4189833361
FDW12,OUT018,2258.0108954129
FDP15,OUT019,771.0501256005
FDK36,OUT045,836.2855308965
FDZ25,OUT035,2864.9812003423
NCW06,OUT049,3132.6331064778
FDW60,OUT046,2902.6954093225
DRC49,OUT013,2448.9310937206
NCT17,OUT035,3126.1495756466
NCN06,OUT018,2415.3498875983
FDC45,OUT013,2839.0352825435
DRJ47,OUT019,491.1499133794
NCF06,OUT045,3962.8373218369
FDE21,OUT010,447.871920228
DRG27,OUT013,755.3015419058
FDW40,OUT049,2167.8326913387
NCO53,OUT046,3126.1495756466
FDE23,OUT049,747.495430114
FDQ16,OUT046,1677.0132376508
FDS26,OUT045,3941.8155139893
FDZ13,OUT010,214.8336607118
FDS14,OUT049,2484.9073656324
FDC10,OUT045,1899.5276406247
FDY16,OUT049,3102.2377522958
FDJ20,OUT035,2023.2746222036
FDV43,OUT035,747.495430114
FDZ32,OUT027,2620.2568767718
FDR23,OUT046,2864.9812003423
FDN24,OUT035,863.1501555574
FDE34,OUT027,5131.8734565117
FDU31,OUT013,3473.3670725843
FDW33,OUT018,1563.9089846852
FDU26,OUT046,1899.5276406247
FDE20,OUT027,4229.7071632592
NCW05,OUT035,1677.0132376508
FDB22,OUT018,2276.5401758821
FDO56,OUT046,1899.5276406247
FDA19,OUT027,3227.913898148
DRI39,OUT045,961.9469543996
FDH52,OUT018,902.427192939
FDZ50,OUT035,3126.1495756466
NCN42,OUT035,2478.4238348013
FDB53,OUT013,2448.9310937206
DRG11,OUT017,1654.2809843386
DRK11,OUT027,3737.4700618994
FDQ60,OUT017,2044.8961650976
FDT36,OUT017,743.891012666
DRG25,OUT018,2917.9804858218
DRJ23,OUT046,3095.7542214647
FDG05,OUT035,2610.6238159253
NCK06,OUT018,1867.0425780173
FDU52,OUT017,2455.6915814891
FDW07,OUT018,1290.3276512542
NCM17,OUT045,747.495430114
FDA22,OUT045,2726.0816531239
NCA41,OUT018,2917.9804858218
FDF38,OUT035,747.495430114
FDH52,OUT046,1013.5732633761
FDY58,OUT019,704.2916543993
FDZ16,OUT045,3126.1495756466
NCM18,OUT017,994.9848770815
FDA22,OUT018,2494.2850834389
NCJ43,OUT035,2864.9812003423
FDI34,OUT027,5939.4923843415
FDG56,OUT046,1013.5732633761
FDS34,OUT046,1899.5276406247
DRC01,OUT035,836.2855308965
FDQ04,OUT035,747.495430114
FDK04,OUT035,961.9469543996
FDT51,OUT049,1677.0132376508
FDV26,OUT017,3127.3070146517
FDS04,OUT049,2167.8326913387
FDW43,OUT018,3452.2037040414
FDQ28,OUT010,444.8350063394
NCK06,OUT017,2044.8961650976
FDS23,OUT018,1942.2785917117
FDZ36,OUT019,555.4706179565
FDE56,OUT018,920.9564734082
FDW10,OUT027,4606.2230934679
NCN14,OUT045,3095.7542214647
NCQ18,OUT045,1551.2999285008
FDW08,OUT017,1654.2809843386
FDU43,OUT035,3894.5447342066
FDR33,OUT010,426.0734453832
FDM24,OUT010,444.8350063394
NCZ05,OUT046,1677.0132376508
NCV41,OUT035,1846.1686607444
FDV11,OUT018,2633.1846306573
NCY05,OUT035,729.3244131058
FDV44,OUT018,2917.9804858218
FDW32,OUT049,1391.0571571336
NCU18,OUT027,3271.4376950477
NCC43,OUT035,3884.8800441814
FDW19,OUT013,1766.9262422554
FDN31,OUT035,3126.1495756466
FDI48,OUT045,836.2855308965
FDS24,OUT017,1353.2425031777
FDF46,OUT049,1899.5276406247
DRG23,OUT017,2455.6915814891
FDG14,OUT018,2258.0108954129
NCY30,OUT049,2885.747144702
FDO28,OUT018,1885.5718584865
DRD24,OUT035,2161.3491605076
FDI33,OUT049,1432.4258567645
FDN32,OUT046,3126.1495756466
FDR16,OUT045,3466.5776539901
FDF26,OUT046,2478.4238348013
NCN29,OUT018,730.1286653736
FDE20,OUT045,2726.0816531239
FDA46,OUT046,3126.1495756466
FDU28,OUT045,3095.7542214647
FDQ48,OUT045,1618.2964576518
FDV36,OUT013,2050.2329813975
FDR14,OUT018,783.2545688776
FDP23,OUT017,3480.1275603528
FDP56,OUT013,832.0661853521
FDK48,OUT010,335.9586723718
FDR48,OUT046,2478.4238348013
NCY29,OUT049,961.9469543996
FDM22,OUT018,807.1813114171
DRJ01,OUT013,2625.8904171851
FDZ43,OUT045,3893.3872952015
FDV03,OUT035,2478.4238348013
FDX11,OUT027,5131.8734565117
NCA41,OUT027,5206.5694726613
FDE38,OUT017,2706.8962230937
FDI27,OUT018,620.7740271915
FDN32,OUT013,3119.3890878781
NCN43,OUT017,2044.8961650976
FDB47,OUT027,5482.3878204004
FDV03,OUT017,2455.6915814891
NCN30,OUT045,1551.2999285008
NCV54,OUT010,422.8340451648
FDV07,OUT013,1647.5204965701
FDP07,OUT049,3102.2377522958
FDK48,OUT018,1048.4985803955
FDM15,OUT019,423.9342861082
FDY19,OUT027,2984.6982542414
FDK46,OUT046,4036.6182394639
FDY11,OUT045,1090.5628294735
FDH09,OUT046,863.1501555574
FDO08,OUT027,4070.8478351795
FDU14,OUT013,4020.3660070132
FDD22,OUT027,2984.6982542414
FDM27,OUT017,2587.8915626131
FDL02,OUT027,2620.2568767718
NCA17,OUT035,2478.4238348013
FDE38,OUT019,459.02629657
NCG07,OUT049,3132.6331064778
DRC27,OUT013,3893.3872952015
FDA27,OUT035,4022.833834231
FDW40,OUT045,2161.3491605076
DRI11,OUT013,1870.034899544
FDN50,OUT046,1551.2999285008
FDR12,OUT046,2864.9812003423
FDT34,OUT027,2620.2568767718
FDW11,OUT035,1013.5732633761
NCO30,OUT027,5101.4781023298
FDZ34,OUT017,3126.1495756466
FDU45,OUT017,1866.1761234559
NCD42,OUT035,729.3244131058
FDX25,OUT045,3126.1495756466
NCR29,OUT046,961.9469543996
FDX43,OUT019,471.599063977
FDB04,OUT010,348.075813977
FDR49,OUT027,1198.9045624538
FDS39,OUT018,1940.9362211193
FDW58,OUT045,1620.5621373761
FDG22,OUT019,117.0181009389
FDG31,OUT017,994.9848770815
NCV53,OUT027,5901.024860718
DRJ37,OUT035,2478.4238348013
FDV07,OUT035,1677.0132376508
FDW52,OUT018,2475.7558029698
FDT15,OUT045,3126.1495756466
FDD02,OUT018,1730.8371276547
FDM16,OUT035,1197.9624402677
NCE55,OUT046,2864.9812003423
FDB57,OUT018,3335.5880604184
FDQ04,OUT013,755.3015419058
FDQ47,OUT019,117.0181009389
FDY14,OUT019,771.0501256005
DRK37,OUT017,3126.1495756466
FDO25,OUT017,3495.1492715402
FDL57,OUT046,4021.6763952259
NCK29,OUT018,1885.5718584865
FDK46,OUT027,5896.0505113836
NCB43,OUT010,542.037951889
DRE01,OUT027,5887.4749543553
FDC46,OUT018,2937.4309938057
FDQ23,OUT045,1677.0132376508
FDX38,OUT049,836.2855308965
FDG60,OUT018,3484.1604097762
FDW55,OUT017,3893.3872952015
FDP39,OUT013,832.0661853521
FDB20,OUT018,1206.2538345886
FDV21,OUT017,2056.9934691661
FDZ02,OUT013,1521.8071874201
FDP19,OUT027,3214.5384739908
FDA38,OUT035,3893.3872952015
FDH22,OUT045,2079.7257224782
DRM11,OUT045,4036.6182394639
FDO12,OUT027,5206.5694726613
FDT14,OUT049,2013.2503846151
FDW34,OUT010,705.879073259
FDG04,OUT027,4746.5831406468
FDW59,OUT018,1271.798370785
FDR33,OUT018,1545.379704216
FDP32,OUT013,2050.2329813975
FDL13,OUT027,5939.4923843415
FDD22,OUT013,1870.034899544
FDV40,OUT027,2040.8361778772
NCD55,OUT046,747.495430114
FDQ20,OUT010,152.6207549787
FDD28,OUT045,961.9469543996
FDC39,OUT045,3495.1492715402
NCR17,OUT049,1899.5276406247
DRO35,OUT018,1730.8371276547
FDF40,OUT049,3997.7645718751
FDR31,OUT018,2258.0108954129
NCQ41,OUT017,3126.1495756466
FDP38,OUT046,836.2855308965
NCU54,OUT027,5468.8379140376
FDG22,OUT018,602.6030101833
DRK59,OUT013,3828.9799239088
FDC37,OUT046,1677.0132376508
NCO42,OUT013,2392.4799934459
NCT42,OUT017,2455.6915814891
FDX27,OUT035,1471.0208009802
FDV40,OUT018,1090.2854530303
FDT45,OUT027,1676.1918284496
FDS47,OUT019,327.1750937458
FDR45,OUT035,3893.3872952015
FDB03,OUT045,3799.1777850954
FDO49,OUT035,863.1501555574
FDU60,OUT027,4199.3118090773
FDB26,OUT018,730.1286653736
FDB46,OUT017,3466.5776539901
FDQ37,OUT019,492.3473393829
FDN03,OUT017,4021.6763952259
NCX30,OUT045,3962.8373218369
FDK32,OUT019,423.9342861082
DRM47,OUT013,3119.3890878781
NCO02,OUT046,1156.1755676329
FDP04,OUT013,1065.2139554103
NCO43,OUT049,1677.0132376508
FDD59,OUT013,1292.0510309625
FDQ10,OUT017,2845.7957703121
FDW45,OUT035,2478.4238348013
NCK30,OUT049,3969.320852668
FDU31,OUT018,3158.2651492165
NCQ17,OUT019,423.9342861082
FDN01,OUT017,2845.7957703121
FDZ19,OUT049,2871.4647311734
DRG37,OUT017,2455.6915814891
FDE32,OUT045,672.8733128312
FDO34,OUT049,2716.3129515043
FDM04,OUT019,197.4020236802
FDZ25,OUT049,2871.4647311734
FDU08,OUT049,1618.2964576518
NCW30,OUT045,3907.4238201669
NCM18,OUT013,988.2243893129
FDS22,OUT035,747.495430114
NCH18,OUT017,3893.3872952015
FDC23,OUT013,2846.3541373419
FDY46,OUT013,3088.9937336962
NCU06,OUT046,3787.5314734918
FDX57,OUT045,1551.2999285008
FDX36,OUT027,5635.7821933791
FDL16,OUT045,828.2289224543
FDT16,OUT010,769.6581877252
FDN16,OUT018,1545.379704216
FDC03,OUT046,3126.1495756466
DRF60,OUT013,3893.3872952015
FDS27,OUT027,5151.1559709913
FDP33,OUT010,764.3779473015
FDJ36,OUT018,1563.9089846852
NCR42,OUT013,737.1305248975
FDV14,OUT017,1364.3560549275
NCP42,OUT035,3126.1495756466
FDB50,OUT027,2168.3863585467
NCC30,OUT027,4636.6184476498
FDA23,OUT018,1545.379704216
FDW16,OUT017,1409.6936034523
FDQ52,OUT010,765.3362842284
FDB58,OUT049,2167.8326913387
NCP29,OUT049,1090.5628294735
NCM05,OUT045,3962.8373218369
FDO25,OUT013,3488.3887837716
NCM54,OUT046,2079.7257224782
NCL54,OUT046,2864.9812003423
FDL39,OUT010,537.1631911636
FDF53,OUT018,2664.7254974276
NCQ42,OUT035,2079.7257224782
FDF58,OUT013,988.2243893129
FDZ04,OUT035,1090.5628294735
FDE26,OUT019,407.5521839146
FDS60,OUT017,2854.3653067832
FDV58,OUT017,3070.8559143771
FDM04,OUT045,836.2855308965
FDE08,OUT035,2478.4238348013
NCB43,OUT049,3102.2377522958
FDU11,OUT010,422.8340451648
FDF22,OUT019,572.6933007744
FDE24,OUT013,2131.8564194269
DRJ49,OUT046,2124.335151635
NCQ53,OUT035,3894.3085227162
NCL41,OUT013,737.1305248975
FDR22,OUT013,1766.9262422554
FDH04,OUT035,1527.4719012548
DRH15,OUT045,747.495430114
FDY40,OUT049,836.2855308965
NCI17,OUT035,1551.2999285008
NCC18,OUT013,2808.6399283616
FDY28,OUT027,5440.2662964876
FDB45,OUT027,2620.2568767718
NCL30,OUT018,1879.1398820858
FDM10,OUT017,3481.2849993579
FDH22,OUT027,3214.5384739908
NCZ53,OUT017,3126.1495756466
NCI18,OUT013,3664.5623568095
FDH14,OUT027,3271.4376950477
FDR36,OUT027,1118.1710701135
FDW01,OUT045,2478.4238348013
FDK02,OUT027,3083.5204850105
FDJ02,OUT018,2258.0108954129
FDU55,OUT013,4036.6182394639
NCV18,OUT027,2307.5667655187
FDH14,OUT018,1923.7493112425
FDZ37,OUT045,1391.0571571336
FDX49,OUT049,3796.7173304109
NCD43,OUT046,1677.0132376508
FDZ07,OUT013,988.2243893129
FDK43,OUT035,2079.7257224782
FDR32,OUT018,3405.1681742128
FDT39,OUT013,2448.9310937206
NCV54,OUT017,1984.0346004718
FDF38,OUT018,620.7740271915
FDV60,OUT046,3095.7542214647
FDH44,OUT027,3737.4700618994
FDS21,OUT046,1013.5732633761
NCL41,OUT045,729.3244131058
FDM46,OUT017,1504.7396479426
FDU27,OUT045,836.2855308965
NCJ54,OUT017,3799.4627579336
DRG51,OUT018,2432.2970356088
NCA29,OUT019,497.8220916784
FDR47,OUT045,3109.8973431959
NCL19,OUT027,3271.4376950477
DRG01,OUT049,1222.7060692447
FDG10,OUT046,961.9469543996
NCV05,OUT049,2484.9073656324
NCH18,OUT019,632.5276871559
